Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
BG3,NOX,15/01/2011 02:30,24.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 02:45,21.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 03:00,28.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 03:15,34.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 03:30,23.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 03:45,22.70000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 04:00,22.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 04:15,21.80000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 04:30,14.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 04:45,20.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 05:00,27.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 05:15,21.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 05:30,25.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 05:45,23.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 06:00,33.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 06:15,39.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 06:30,46.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 06:45,49.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 07:00,38.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 07:15,43.40000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 07:30,58.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 07:45,55.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 08:00,54.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 08:15,37.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 08:30,49.40000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 08:45,51.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 09:00,50.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 09:15,81.70000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 09:30,64.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 09:45,66.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 10:00,53.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 10:15,53.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 10:30,67.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 10:45,56.70000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 11:00,57.40000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 11:15,49.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 11:30,53.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 11:45,73.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 12:00,58.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 12:15,59.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 12:30,49.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 12:45,53.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 13:00,61.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 13:15,79.70000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 13:30,72.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 13:45,80.40000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 14:00,81.70000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 14:15,73.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 14:30,86.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 14:45,123.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 15:00,86.00000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 15:15,93.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 15:30,111.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 15:45,115.70000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 16:00,86.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 16:15,108.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 16:30,139.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 16:45,126.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 17:00,130.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 17:15,108.80000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 17:30,86.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 17:45,77.80000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 18:00,66.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 18:15,87.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 18:30,91.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 18:45,92.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 19:00,103.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 19:15,76.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 19:30,79.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 19:45,78.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 20:00,67.20000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 20:15,71.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 20:30,98.40000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 20:45,81.80000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 21:00,64.40000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 21:15,57.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 21:30,55.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 21:45,50.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 22:00,51.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 22:15,66.30000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 22:30,60.50000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 22:45,49.10000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 23:00,61.60000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 23:15,48.70000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 23:30,59.90000,ug m-3 as NO2,R
BG3,NOX,15/01/2011 23:45,61.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 00:00,47.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 00:15,42.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 00:30,47.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 00:45,,ug m-3 as NO2,R
BG3,NOX,16/01/2011 01:00,,ug m-3 as NO2,R
BG3,NOX,16/01/2011 01:15,37.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 01:30,21.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 01:45,23.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 02:00,16.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 02:15,15.10000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 02:30,17.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 02:45,18.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 03:00,17.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 03:15,17.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 03:30,18.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 03:45,23.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 04:00,15.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 04:15,28.60000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 04:30,23.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 04:45,21.10000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 05:00,18.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 05:15,15.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 05:30,17.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 05:45,18.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 06:00,20.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 06:15,23.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 06:30,41.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 06:45,39.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 07:00,29.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 07:15,23.50000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 07:30,29.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 07:45,49.50000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 08:00,32.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 08:15,29.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 08:30,40.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 08:45,41.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 09:00,47.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 09:15,38.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 09:30,36.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 09:45,51.60000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 10:00,43.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 10:15,63.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 10:30,65.50000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 10:45,64.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 11:00,57.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 11:15,57.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 11:30,54.60000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 11:45,52.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 12:00,51.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 12:15,58.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 12:30,64.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 12:45,57.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 13:00,64.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 13:15,73.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 13:30,59.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 13:45,50.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 14:00,68.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 14:15,77.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 14:30,69.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 14:45,86.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 15:00,81.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 15:15,68.10000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 15:30,84.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 15:45,96.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 16:00,108.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 16:15,85.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 16:30,72.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 16:45,75.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 17:00,76.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 17:15,79.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 17:30,85.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 17:45,85.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 18:00,86.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 18:15,88.50000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 18:30,87.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 18:45,94.50000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 19:00,84.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 19:15,79.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 19:30,120.00000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 19:45,55.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 20:00,92.60000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 20:15,81.20000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 20:30,59.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 20:45,73.60000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 21:00,66.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 21:15,73.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 21:30,66.80000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 21:45,51.70000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 22:00,65.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 22:15,60.40000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 22:30,68.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 22:45,92.30000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 23:00,65.90000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 23:15,49.60000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 23:30,36.10000,ug m-3 as NO2,R
BG3,NOX,16/01/2011 23:45,34.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 00:00,45.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 00:15,47.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 00:30,47.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 00:45,,ug m-3 as NO2,R
BG3,NOX,17/01/2011 01:00,,ug m-3 as NO2,R
BG3,NOX,17/01/2011 01:15,81.90000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 01:30,86.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 01:45,89.20000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 02:00,66.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 02:15,85.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 02:30,101.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 02:45,100.90000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 03:00,158.39999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 03:15,115.10000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 03:30,104.40000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 03:45,151.10001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 04:00,163.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 04:15,101.10000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 04:30,109.90000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 04:45,92.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 05:00,111.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 05:15,105.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 05:30,186.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 05:45,204.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 06:00,201.70000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 06:15,269.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 06:30,194.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 06:45,177.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 07:00,148.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 07:15,309.20001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 07:30,316.60001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 07:45,294.10001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 08:00,272.10001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 08:15,342.60001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 08:30,303.29999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 08:45,297.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 09:00,221.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 09:15,175.60001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 09:30,163.89999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 09:45,160.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 10:00,158.89999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 10:15,108.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 10:30,74.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 10:45,71.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 11:00,58.20000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 11:15,68.40000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 11:30,64.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 11:45,73.10000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 12:00,41.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 12:15,51.70000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 12:30,50.40000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 12:45,79.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 13:00,54.70000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 13:15,56.90000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 13:30,48.90000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 13:45,57.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 14:00,53.20000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 14:15,91.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 14:30,62.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 14:45,94.20000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 15:00,171.70000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 15:15,171.89999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 15:30,222.20000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 15:45,119.20000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 16:00,82.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 16:15,124.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 16:30,101.40000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 16:45,124.70000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 17:00,168.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 17:15,115.10000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 17:30,336.20001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 17:45,290.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 18:00,284.10001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 18:15,349.39999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 18:30,382.89999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 18:45,342.70001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 19:00,231.89999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 19:15,188.80000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 19:30,274.60001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 19:45,299.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 20:00,330.70001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 20:15,217.00000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 20:30,179.60001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 20:45,122.90000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 21:00,236.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 21:15,222.10001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 21:30,175.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 21:45,136.10001,ug m-3 as NO2,R
BG3,NOX,17/01/2011 22:00,151.30000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 22:15,201.89999,ug m-3 as NO2,R
BG3,NOX,17/01/2011 22:30,86.60000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 22:45,75.70000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 23:00,131.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 23:15,75.50000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 23:30,78.10000,ug m-3 as NO2,R
BG3,NOX,17/01/2011 23:45,76.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 00:00,66.90000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 00:15,59.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 00:30,45.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 00:45,,ug m-3 as NO2,R
BG3,NOX,18/01/2011 01:00,,ug m-3 as NO2,R
BG3,NOX,18/01/2011 01:15,33.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 01:30,28.90000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 01:45,41.10000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 02:00,15.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 02:15,15.20000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 02:30,13.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 02:45,6.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 03:00,7.90000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 03:15,8.30000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 03:30,8.10000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 03:45,9.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 04:00,9.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 04:15,9.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 04:30,8.30000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 04:45,16.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 05:00,21.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 05:15,26.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 05:30,21.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 05:45,23.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 06:00,27.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 06:15,72.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 06:30,73.70000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 06:45,92.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 07:00,87.20000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 07:15,109.90000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 07:30,150.70000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 07:45,128.20000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 08:00,113.20000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 08:15,93.30000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 08:30,96.30000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 08:45,114.10000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 09:00,155.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 09:15,130.10001,ug m-3 as NO2,R
BG3,NOX,18/01/2011 09:30,123.70000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 09:45,132.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 10:00,112.70000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 10:15,120.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 10:30,105.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 10:45,102.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 11:00,110.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 11:15,71.70000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 11:30,80.90000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 11:45,76.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 12:00,64.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 12:15,81.10000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 12:30,88.70000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 12:45,71.20000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 13:00,59.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 13:15,54.10000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 13:30,71.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 13:45,67.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 14:00,51.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 14:15,67.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 14:30,52.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 14:45,65.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 15:00,89.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 15:15,104.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 15:30,89.60000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 15:45,85.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 16:00,97.40000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 16:15,87.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 16:30,111.90000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 16:45,152.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 17:00,204.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 17:15,170.89999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 17:30,161.89999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 17:45,184.39999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 18:00,210.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 18:15,216.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 18:30,201.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 18:45,207.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 19:00,252.89999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 19:15,250.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 19:30,259.89999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 19:45,221.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 20:00,296.60001,ug m-3 as NO2,R
BG3,NOX,18/01/2011 20:15,321.10001,ug m-3 as NO2,R
BG3,NOX,18/01/2011 20:30,251.80000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 20:45,200.70000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 21:00,161.20000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 21:15,172.10001,ug m-3 as NO2,R
BG3,NOX,18/01/2011 21:30,151.39999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 21:45,202.60001,ug m-3 as NO2,R
BG3,NOX,18/01/2011 22:00,301.60001,ug m-3 as NO2,R
BG3,NOX,18/01/2011 22:15,416.89999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 22:30,297.89999,ug m-3 as NO2,R
BG3,NOX,18/01/2011 22:45,263.60001,ug m-3 as NO2,R
BG3,NOX,18/01/2011 23:00,211.30000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 23:15,156.00000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 23:30,140.50000,ug m-3 as NO2,R
BG3,NOX,18/01/2011 23:45,100.10000,ug m-3 as NO2,R
BG3,NOX,19/01/2011 00:00,85.10000,ug m-3 as NO2,R
BG3,NOX,19/01/2011 00:15,76.80000,ug m-3 as NO2,R
BG3,NOX,19/01/2011 00:30,65.20000,ug m-3 as NO2,R
BG3,NOX,19/01/2011 00:45,,ug m-3 as NO2,R
